CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location
50151701,YCY FRUIT TEA,Brooklyn,8413,20 AVENUE,11214,9292726988,Coffee/Tea,10/02/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,9,A,10/02/2025,12/12/2025,Cycle Inspection / Initial Inspection,40.605623923843,-73.99717294715,311,47,028800,3165375,3063340001,BK28,POINT (-73.99717294715 40.605623923843)
40369958,SPARKS STEAKHOUSE,Manhattan,210,EAST   46 STREET,10017,2126874855,Steakhouse,02/08/2022,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7,A,02/08/2022,12/12/2025,Cycle Inspection / Initial Inspection,40.753097308196,-73.972096155466,106,04,009000,1037596,1013190047,MN19,POINT (-73.972096155466 40.753097308196)
50124077,TONG SAM GYUP GOO YI,Queens,162-23,DEPOT ROAD,11358,7183594583,Korean,03/04/2025,Violations were cited in the following area(s).,06B,"Tobacco or electronic cigarette use, eating, or drinking from open container in food preparation, food storage or dishwashing area.",Critical,13,A,03/04/2025,12/12/2025,Cycle Inspection / Initial Inspection,40.761983722618,-73.802935704683,407,19,117100,4119565,4052850133,QN51,POINT (-73.802935704683 40.761983722618)
50118550,CONCEPT COFFEE,Queens,44-61,11 STREET,11101,6463279517,Coffee/Tea,06/05/2023,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,76,C,06/05/2023,12/12/2025,Pre-permit (Operational) / Re-inspection,40.748198512043,-73.9497002731,402,26,000700,4000441,4000520020,QN31,POINT (-73.9497002731 40.748198512043)
50017059,BASES LOADED SPORTS BAR,Bronx,2997,WESTCHESTER AVENUE,10461,7188298500,American,04/04/2023,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,27,B,04/04/2023,12/12/2025,Cycle Inspection / Re-inspection,40.847103775314,-73.83216943475,210,13,026601,2046594,2041940060,BX10,POINT (-73.83216943475 40.847103775314)
50112425,SURAM,Manhattan,21,WEST END AVENUE,10023,2125571000,Japanese,08/02/2023,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,31,,,12/12/2025,Cycle Inspection / Initial Inspection,40.772456283691,-73.989843950399,107,06,015100,1088870,1011717510,MN14,POINT (-73.989843950399 40.772456283691)
50048350,TASTE OF THE CITY FRESH GRILL,Brooklyn,1368,FLATBUSH AVENUE,11210,7184841776,Caribbean,09/12/2022,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required.  Jewelry is worn on hands or arms.  Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,79,,,12/12/2025,Cycle Inspection / Re-inspection,40.637000551374,-73.952101169636,314,45,077000,3344043,3052260024,BK42,POINT (-73.952101169636 40.637000551374)
50114109,2 BROS PIZZA / CARMENS KITCHEN,Manhattan,72,NASSAU STREET,10038,9175878888,Spanish,03/10/2023,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,93,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.709623321351,-74.008310485729,101,01,001502,1001200,1000787505,MN25,POINT (-74.008310485729 40.709623321351)
50114404,LUCKY DHABA,Queens,114-06,JAMAICA AVENUE,11418,6466396295,Indian,11/21/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,11/21/2025,12/12/2025,Cycle Inspection / Re-inspection,40.6983387163,-73.834687563174,409,29,012400,4194980,4093040003,QN54,POINT (-73.834687563174 40.6983387163)
50131797,KENNEDY FRIED CHICKEN,Bronx,667,EAST  187 STREET,10458,9172921908,American,02/09/2023,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,37,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.854665416696,-73.885755372789,206,15,038900,2012208,2030750074,BX06,POINT (-73.885755372789 40.854665416696)
50145429,SUSHI KOYA,Manhattan,163,WEST   71 STREET,10023,9176756355,Japanese,01/22/2024,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,19,N,,12/12/2025,Pre-permit (Non-operational) / Initial Inspection,40.777560438977,-73.981210042942,107,06,015700,1029875,1011430008,MN14,POINT (-73.981210042942 40.777560438977)
50001587,CHECKER'S,Manhattan,695,ST NICHOLAS AVENUE,10030,2122347067,American,01/13/2025,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,12,A,01/13/2025,12/12/2025,Cycle Inspection / Initial Inspection,40.823556270209,-73.944992925774,109,07,022700,1061002,1020500131,MN04,POINT (-73.944992925774 40.823556270209)
50146560,SOFIA'S GELATERIA,Manhattan,496,HUDSON STREET,10014,6468500146,Frozen Desserts,06/03/2024,Violations were cited in the following area(s).,05H,No approved written standard operating procedure for avoiding contamination by refillable returnable containers.,Critical,40,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.732805746584,-74.006433494364,102,03,007300,1009874,1005850047,MN23,POINT (-74.006433494364 40.732805746584)
40858719,BAR TOTO,Brooklyn,411,11 STREET,11215,7187684698,Italian,03/20/2023,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,03/20/2023,12/12/2025,Cycle Inspection / Re-inspection,40.666622948887,-73.984503620897,306,39,015100,3022746,3010180086,BK37,POINT (-73.984503620897 40.666622948887)
50012113,TANG,Queens,196-50,NORTHERN BOULEVARD,11358,7182797080,Korean,06/06/2022,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,35,,,12/12/2025,Cycle Inspection / Initial Inspection,40.757850078084,-73.784593097446,411,19,145101,4124565,4055200025,QN48,POINT (-73.784593097446 40.757850078084)
50177993,PIZZA MIA TOMPKINS INC,Staten Island,529,TOMPKINS AVENUE,10305,9179135671,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.612812206701,-74.071469146304,501,49,000800,5095365,5028490001,SI37,POINT (-74.071469146304 40.612812206701)
50143979,DREAM STATION,Bronx,3809,WHITE PLAINS ROAD,10467,9296257448,Chinese,06/10/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,19,Z,06/10/2025,12/12/2025,Pre-permit (Operational) / Re-inspection,40.88385778394,-73.862653603457,212,12,039200,2057591,2046540053,BX44,POINT (-73.862653603457 40.88385778394)
50075375,ATOMIC WINGS,Manhattan,2090,FREDERICK DOUGLASS BOULEVARD,,2126662904,Chicken,10/05/2022,Violations were cited in the following area(s).,16-06,"Additional nutritional information statement not posted, or additional nutritional information not provided",Not Applicable,,,,12/12/2025,Calorie Posting / Re-inspection,0,0,,,,,1,,
41240624,NEW IVOIRE,Manhattan,76,EAST  119 STREET,10035,2124105982,African,02/15/2023,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,22,,,12/12/2025,Cycle Inspection / Initial Inspection,40.801561468426,-73.942623650533,111,09,018400,1053952,1017450040,MN34,POINT (-73.942623650533 40.801561468426)
50002558,FOOTPRINTS CAFE EXPRESS,Brooklyn,1377,FLATBUSH AVENUE,11210,7184620120,Caribbean,01/11/2024,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,01/11/2024,12/12/2025,Cycle Inspection / Initial Inspection,40.637187270221,-73.952277584629,314,45,078800,3120856,3052270003,BK42,POINT (-73.952277584629 40.637187270221)
40536227,JADE ISLAND RESTAURANT,Staten Island,2845,RICHMOND AVENUE,10314,7187618080,Chinese,12/02/2025,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,12,A,12/02/2025,12/12/2025,Cycle Inspection / Initial Inspection,40.576546043057,-74.16975073491,502,51,027702,5127009,5024600098,SI24,POINT (-74.16975073491 40.576546043057)
50109683,JAMAICAN JERK HOUSE #1,Brooklyn,507,PINE STREET,11208,6463429896,Caribbean,10/11/2022,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2  hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,32,,,12/12/2025,Cycle Inspection / Initial Inspection,40.673193085105,-73.870403669679,305,42,119600,3095451,3042510001,BK82,POINT (-73.870403669679 40.673193085105)
50106827,LUCKY CHANCE,Brooklyn,395,REMSEN AVENUE,11212,7183429699,Chinese,04/17/2024,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,19,,,12/12/2025,Cycle Inspection / Initial Inspection,40.656011879349,-73.923546814983,317,41,088600,3101678,3046650001,BK96,POINT (-73.923546814983 40.656011879349)
50149226,HEAVENLY MARKET & PIZZA,Manhattan,1671,YORK AVENUE,10128,9174090778,American,01/15/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,19,B,01/15/2025,12/12/2025,Pre-permit (Operational) / Re-inspection,40.777132189167,-73.946248212845,108,05,014402,1050593,1015670028,MN32,POINT (-73.946248212845 40.777132189167)
50106117,CITY CAFE,Brooklyn,4919,18 AVENUE,11204,9179741705,Jewish/Kosher,03/28/2022,Establishment re-opened by DOHMH.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17,,,12/12/2025,Pre-permit (Operational) / Reopening Inspection,40.628151598858,-73.981136987812,312,44,047400,3129240,3054560001,BK88,POINT (-73.981136987812 40.628151598858)
50089838,CAFE DE COLOMBIA BAKERY,Queens,83-03,37 AVENUE,11372,7182163623,Bakery Products/Desserts,03/14/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,35,,,12/12/2025,Cycle Inspection / Initial Inspection,40.749862850149,-73.883228917655,403,25,028100,4035828,4014570034,QN28,POINT (-73.883228917655 40.749862850149)
50087667,KOREAN EXPRESS,Manhattan,807,LEXINGTON AVENUE,10065,2127550123,Korean,07/25/2022,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,37,,,12/12/2025,Cycle Inspection / Initial Inspection,40.764286241618,-73.966665689375,108,04,011402,1042039,1013970020,MN40,POINT (-73.966665689375 40.764286241618)
50075766,MOMO CRAVE,Queens,38-07,69 STREET,11377,7182551714,Asian/Asian Fusion,11/14/2024,Violations were cited in the following area(s).,04K,Evidence of rats or live rats in establishment's food or non-food areas.,Critical,41,C,11/14/2024,12/12/2025,Cycle Inspection / Re-inspection,40.746891963273,-73.896425077029,402,26,026300,4029698,4012820008,QN63,POINT (-73.896425077029 40.746891963273)
50071612,CHINA GARDEN TAKEOUT,Brooklyn,2014,BATH AVENUE,11214,7183339898,Chinese,07/02/2024,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9,A,07/02/2024,12/12/2025,Cycle Inspection / Initial Inspection,40.601158185404,-74.001159554008,311,47,028600,3168815,3064420032,BK27,POINT (-74.001159554008 40.601158185404)
50134668,TAQUERIA RESTAURANT TRES AMIGOS,Staten Island,7528,AMBOY ROAD,10307,7182272444,Mexican,04/18/2023,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,17,,,12/12/2025,Pre-permit (Non-operational) / Initial Inspection,40.509114645766,-74.246611640257,503,51,024401,5105026,5079140001,SI11,POINT (-74.246611640257 40.509114645766)
50057270,KINGSBRIDGE SOCIAL CLUB,Bronx,3625,KINGSBRIDGE AVENUE,10463,3473465180,Pizza,06/01/2023,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10,A,06/01/2023,12/12/2025,Cycle Inspection / Initial Inspection,40.884457878402,-73.90188422905,208,11,028500,2083857,2057660768,BX29,POINT (-73.90188422905 40.884457878402)
